,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
130606,d7bc4bc4f91898bd456a7599e4baaf61519710928305c37dd6b109f2485bf276,d77910ca659c754f8904fd9532c611c6,d77910ca659c754f8904fd9532c611c6-10769813932262_1466407298184_51337,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-20 09:21:38.0,HP ProBook 6460b,350816,273894,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,16,19
130626,d7bc4bc4f91898bd456a7599e4baaf61519710928305c37dd6b109f2485bf276,83542880f0b1df142fb57b8241c55c33,83542880f0b1df142fb57b8241c55c33-10769820426806_1466406767376_48239,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-20 09:12:49.0,HP Elitebook 8470p,350816,166661,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,16,17
130672,308000d78304ab3ce1ffdebd42d9830d9693f258db6d6e7390cb4b7aa5040ea6,167df024ac82d18c5e55d8ba0d75ae46,167df024ac82d18c5e55d8ba0d75ae46-107698414764_1466450998650_370929,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-20 21:30:02.0,Fujitsu Siemens Lifebook S761,78610,28913,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,30
130688,19ad4bc5cf9768c81f53420da7038f4cad12e0cebbd6c0a90042bbcf7ae8580d,70f033dc59f1788b85adcdb560bf9809,70f033dc59f1788b85adcdb560bf9809-10769813932262_1466431687803_246086,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-20 16:08:09.0,IBM Thinkpad X1 Carbon 2016 20FB002UGE,41647,143447,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,13,28
130704,5d7da24711b4655c10387ccdd4f0ef8ef88451a601426a64db87c3b998de7170,9de9526c2b2f994c746926e3852cae42,9de9526c2b2f994c746926e3852cae42-10769812125042_1466443468876_364331,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-20 19:24:39.0,IBM Thinkpad T420,152074,200549,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,123
130711,d7bc4bc4f91898bd456a7599e4baaf61519710928305c37dd6b109f2485bf276,e3343329f2124267446433be4d145cb5,e3343329f2124267446433be4d145cb5-10769825224758_1466407304319_55359,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-20 09:21:44.0,IBM Thinkpad T420,350816,288994,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,16,46
130747,a04aa66af90858d63722e3bd95c73db901397ef354fe89a44290c48fc29bb4a6,63c630a8cf69d99d3335a1ea862233a3,63c630a8cf69d99d3335a1ea862233a3-10769812125042_1466421549101_186867,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-20 16:53:33.0,Apple Macbook Air 33.8 cm (13.3&#39;) 256 GB 2,260417,126730,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,76
130813,bef50ca839e5eccd873b316f638941a34eebc4fe6b666f842fe734fe6e303c19,77cd9b7ebbc84aefd8df1f61b154df8a,77cd9b7ebbc84aefd8df1f61b154df8a-10769812125042_1466447485641_403920,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-20 20:31:28.0,IBM Thinkpad X1 Carbon 2016 20FB003RGE,310322,152232,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,29
130832,5121429fddb49add21dc00ff5ba0d6fcc29b9d59b9e2cddaba1dbc98e1d67ae4,869c5cbe7e98ea34448419251b6debe4,869c5cbe7e98ea34448419251b6debe4-10769825224758_1466481566282_645829,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-21 05:59:26.0,Apple Macbook 30.5 cm (12&#39;) 512 GB Intel Core M 1,131792,170903,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,19
130845,cc471c11ef284bd818efa0da608f5b3857ba83cb8bc78aad01f39c95fb33c4d0,7a0eeb44b9e03f88d100d6284cc08c08,7a0eeb44b9e03f88d100d6284cc08c08-1076981215132_1466504846063_155254,de,113501,b768c87cf6945a2080652174dc6c64c710a99fe818c35c326a0f73a6e93e61c4,2016-06-21 12:28:46.0,Acer Laptop Acer Aspire ES1-731-C849,332159,155156,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,11,190
130907,81fbcb51fd0d4fe1252e5765d63c18208f3297048ca9788fda075020027c6928,b3f90dc0ccdcda01beee5d4facbf19d3,b3f90dc0ccdcda01beee5d4facbf19d3-10769820429305_1466526767492_345075,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-21 18:32:47.0,HP &quot;15-ac101ng (N9R55EA) 39,211382,228812,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,9,87
131032,a6c3e6bdbbee1005ed578d7e90fb97b9a42287415950966c5dd128ee7af251a1,f82df2dc0f45b63c6e700d6008777660,f82df2dc0f45b63c6e700d6008777660-10769825226555_1466493268952_62616,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-21 09:14:37.0,IBM Thinkpad T540p 20BE00CCGE,270911,315743,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,9,12
131121,fc80d2e6e75f0bab1d5a3746cc13e958dc86ef6b270fccbdcc3bfcbe00b4888f,dcfbacc44e763745b6f9e97e48914a3c,dcfbacc44e763745b6f9e97e48914a3c-10769820429305_1466494650657_69936,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-21 09:37:51.0,Apple 12,410820,281025,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,18,237
131149,722251813bf186139c9958eb2336f68897b78cfd4550cdb06b966d3db2d8afce,51a9d68d9bc3101f88666c2bea5ed233,51a9d68d9bc3101f88666c2bea5ed233-10769825126915_1466513077965_229505,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-21 14:44:38.0,IBM ThinkPad T520,185519,103962,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,58
131262,5d7da24711b4655c10387ccdd4f0ef8ef88451a601426a64db87c3b998de7170,63c630a8cf69d99d3335a1ea862233a3,63c630a8cf69d99d3335a1ea862233a3-10769825226555_1466517660785_268194,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-21 16:01:04.0,Apple Macbook Air 33.8 cm (13.3&#39;) 256 GB 2,152074,126730,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,76
131376,cc471c11ef284bd818efa0da608f5b3857ba83cb8bc78aad01f39c95fb33c4d0,eefdb0e4fdc94df3cc57eaa435d1979d,eefdb0e4fdc94df3cc57eaa435d1979d-1076981215132_1466504846063_155254,de,113501,b768c87cf6945a2080652174dc6c64c710a99fe818c35c326a0f73a6e93e61c4,2016-06-21 12:28:55.0,Fujitsu Siemens Lifebook E751,332159,303964,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,11,39
131378,5121429fddb49add21dc00ff5ba0d6fcc29b9d59b9e2cddaba1dbc98e1d67ae4,6a3b18357df5886b05037daf27125f97,6a3b18357df5886b05037daf27125f97-10769825317611_1466479959262_636635,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-21 05:32:40.0,HP Notebook-PC ProBook 440 G3 I7-6500U 500 GB Windows 7 Professional,131792,134892,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,11
131385,5d7da24711b4655c10387ccdd4f0ef8ef88451a601426a64db87c3b998de7170,5926663d8114bab6bd402f313103f998,5926663d8114bab6bd402f313103f998-10769825226555_1466517660785_268194,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-21 16:01:09.0,Trekstor SurfTab twin 10.1 25,152074,113293,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,55
131445,722251813bf186139c9958eb2336f68897b78cfd4550cdb06b966d3db2d8afce,03c3b17b48ef5205f05dab1d6f882e14,03c3b17b48ef5205f05dab1d6f882e14-1076982532643_1466512977737_226357,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-21 14:42:58.0,IBM Thinkpad T430,185519,4965,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,21
131447,1a8c3095589861d213cf75a062e6cfa87303ba42a9b58cfa439e86b89ea75e89,4db479b43dd2f0644b9927bdfb1979cc,4db479b43dd2f0644b9927bdfb1979cc-1076984113503_1466514337088_233101,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-21 15:05:41.0,IBM ThinkPad T520,42981,98930,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,67
131475,722251813bf186139c9958eb2336f68897b78cfd4550cdb06b966d3db2d8afce,43c8371a844d9a307cace3f8b416e109,43c8371a844d9a307cace3f8b416e109-1076982532643_1466539829740_460707,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-21 22:10:30.0,IBM ThinkPad T410,185519,86485,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,48
131487,a0deaba6e813b7a80e4df0465d8894a8a17278a0ad2d4482c1910de88f909cea,95eea980af178a47e368c4284a3b0ef6,95eea980af178a47e368c4284a3b0ef6-1076982532643_1466565167689_613838,de,113501,a4163e1501c4e3fc5fef534c7fd15fc9df5802659acc01bb127eb5749dbbd592,2016-06-22 15:44:52.0,Dell Latitude E6430,261355,190454,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,55
131505,0b5e74e8d8481481a25ae759fe694aca99910db70f278fb3ad486fdd69d6d99c,334c9347291a0db5fc59ec4a92481b9a,334c9347291a0db5fc59ec4a92481b9a-1076984113503_1466564157226_602471,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-22 04:55:58.0,Fujitsu Siemens Lifebook S752,18498,65452,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,9,25
131527,e114119aadafa709b539c428dc162f7cfdb395ed3ecbea660301bdab06e8f865,96d4038952c7694ba76eb94fbfd7df61,96d4038952c7694ba76eb94fbfd7df61-10769812132000_1466608338784_265277,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 17:12:51.0,Fujitsu Siemens Lifebook S752,365992,191581,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,54
131537,0b5e74e8d8481481a25ae759fe694aca99910db70f278fb3ad486fdd69d6d99c,9de9526c2b2f994c746926e3852cae42,9de9526c2b2f994c746926e3852cae42-1076981215132_1466564484253_608187,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 05:01:25.0,IBM Thinkpad T420,18498,200549,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,9,123
131541,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,578c1fb01b4408573c8f27ea80a5f55b,578c1fb01b4408573c8f27ea80a5f55b-10769825015228_1466630622806_456185,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 23:23:43.0,HP Elitebook 8560p,230461,111293,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,43
131564,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,167df024ac82d18c5e55d8ba0d75ae46,167df024ac82d18c5e55d8ba0d75ae46-10769820410273_1466628077236_431244,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 22:41:21.0,Fujitsu Siemens Lifebook S761,230461,28913,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,30
131584,66d561fa265f84cf64a893bca0338ed81eaf18be425da56a7338596dc948af3b,660c09c48eb4ad74fc63b1b599ab8504,660c09c48eb4ad74fc63b1b599ab8504-10769820429305_1466569579869_640221,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-22 06:26:27.0,Apple Macbook 30.5 cm (12&#39;) 256 GB Intel Core M 1,167170,129634,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,17,15
131639,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,0eaaeac2d43877a9494d3fbb73dbb1be,0eaaeac2d43877a9494d3fbb73dbb1be-10769825328042_1466628505201_437491,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 22:48:26.0,IBM ThinkPad T410,230461,18872,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,49
131704,e114119aadafa709b539c428dc162f7cfdb395ed3ecbea660301bdab06e8f865,4b3ce0e8debad14eb555856d1f4d457b,4b3ce0e8debad14eb555856d1f4d457b-10769812132000_1466608550707_266924,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 17:15:51.0,Fujitsu Siemens Lifebook S752,365992,95898,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,56
131710,5121429fddb49add21dc00ff5ba0d6fcc29b9d59b9e2cddaba1dbc98e1d67ae4,9c225da212d03d4fffb6e43c63beb884,9c225da212d03d4fffb6e43c63beb884-10769825126915_1466567586562_632253,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 06:50:42.0,Apple iPad Pro Wi-Fi Cellular 32.6 cm (12.9&#39;) 128 GB Silber,131792,198320,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,14
131751,104b9903ddd54415d583f02c536042fe4e15423b3f972a8ff3bb925db6f6bf7d,dcfbacc44e763745b6f9e97e48914a3c,dcfbacc44e763745b6f9e97e48914a3c-10769813918932_1466569969222_641208,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 23:06:48.0,Apple 12,26514,281025,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,21,237
131761,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,578c1fb01b4408573c8f27ea80a5f55b,578c1fb01b4408573c8f27ea80a5f55b-10769825328042_1466628090010_434119,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-22 22:41:36.0,HP Elitebook 8560p,230461,111293,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,43
131768,3f34a4683fc2f527a69b14c57555ca31bff8e17bed945d6f86806a81bc56c661,0721ea02c99e31414e667a41ab61d658,0721ea02c99e31414e667a41ab61d658-107698415604_1466587349189_102581,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-23 00:21:07.0,IBM ThinkPad T510,102769,9199,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,14,83
131771,c7eae12f0e16f2da672de840cad03f0109e9eab345bcb62f523a212788a3a0f9,e3343329f2124267446433be4d145cb5,e3343329f2124267446433be4d145cb5-10769820410273_1466619192862_355385,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-22 22:37:43.0,IBM Thinkpad T420,325029,288994,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,12,46
131790,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,9de9526c2b2f994c746926e3852cae42,9de9526c2b2f994c746926e3852cae42-1076982532643_1466565167689_613838,de,113501,a4163e1501c4e3fc5fef534c7fd15fc9df5802659acc01bb127eb5749dbbd592,2016-06-22 23:11:24.0,IBM Thinkpad T420,403299,200549,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,123
131835,abe376c394870da0f4dabead7ab566c1562705cf1d91f0dce0823c6f81a74a69,e3343329f2124267446433be4d145cb5,e3343329f2124267446433be4d145cb5-10769825122365_1466588029487_113650,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-22 15:00:09.0,IBM Thinkpad T420,279350,288994,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,46
131856,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,4db479b43dd2f0644b9927bdfb1979cc,4db479b43dd2f0644b9927bdfb1979cc-10769825221307_1466632576104_468117,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-22 23:56:16.0,IBM ThinkPad T520,403299,98930,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,67
131886,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,4db479b43dd2f0644b9927bdfb1979cc,4db479b43dd2f0644b9927bdfb1979cc-10769825015228_1466625634216_415240,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 22:00:36.0,IBM ThinkPad T520,230461,98930,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,67
131910,684118d6a59a50cc5a0f5593991b583a06305d94003dbcfac16d542ecfcfaac7,dcfbacc44e763745b6f9e97e48914a3c,dcfbacc44e763745b6f9e97e48914a3c-10769825122365_1466618327023_352311,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 20:05:49.0,Apple 12,169418,281025,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,237
131929,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,b7015ad5a1e52cc0bbf700fdbe1d78d5,b7015ad5a1e52cc0bbf700fdbe1d78d5-10769825328042_1466626655955_422300,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-22 22:17:36.0,HP Elitebook 8570w,230461,232695,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,50
131940,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,1afd3881517f0edb6ac131092edac38e,1afd3881517f0edb6ac131092edac38e-10769825122365_1466629874727_449452,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 23:11:15.0,HP EliteBook 8470p,403299,34616,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,35
131967,8dca3ed6880210d7169ee1784d0e9508cc91a55b388422eff81f4264740926d9,96d4038952c7694ba76eb94fbfd7df61,96d4038952c7694ba76eb94fbfd7df61-107698415604_1466587349189_102581,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-22 22:28:12.0,Fujitsu Siemens Lifebook S752,230461,191581,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,8,54
131984,9a2987f649b7abbff1ab52d2e43c3057e6440a5fa2242b04a11dd3fdf7e62674,1272baacfbc6c30cee20ada19834e7a2,1272baacfbc6c30cee20ada19834e7a2-10769825217173_1466711214401_415641,de,113501,20e23eefb533e634bfccb491570788132635d4b9ed9a380f59464817f32a4faa,2016-06-23 21:47:05.0,Microsoft Tablet Surface Pro 4 Intel Core i7 512GB / 16GB RAM,250374,23723,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,14,28
131985,66d561fa265f84cf64a893bca0338ed81eaf18be425da56a7338596dc948af3b,eefdb0e4fdc94df3cc57eaa435d1979d,eefdb0e4fdc94df3cc57eaa435d1979d-10769812132000_1466651153321_576543,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-23 05:05:57.0,Fujitsu Siemens Lifebook E751,167170,303964,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,17,39
131992,e2e9324a1331a48135ceff9fe49a12d7bdf6f18411fdc2510bcab0a536b0f101,dcfbacc44e763745b6f9e97e48914a3c,dcfbacc44e763745b6f9e97e48914a3c-10769825217173_1466661853397_23840,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-23 08:19:39.0,Apple 12,368994,281025,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,237
132047,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,578c1fb01b4408573c8f27ea80a5f55b,578c1fb01b4408573c8f27ea80a5f55b-1076982518147_1466716733916_460591,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 23:18:54.0,HP Elitebook 8560p,403299,111293,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,43
132063,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,0721ea02c99e31414e667a41ab61d658,0721ea02c99e31414e667a41ab61d658-1076981211394_1466717474381_461037,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 23:31:15.0,IBM ThinkPad T510,403299,9199,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,83
132068,f03ebb412abb7aafff8993c3ce465ba46f40e1a3255ea66df6bfecea2322cf79,96d4038952c7694ba76eb94fbfd7df61,96d4038952c7694ba76eb94fbfd7df61-107698417429_1466669673492_75214,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-23 18:44:21.0,Fujitsu Siemens Lifebook S752,390803,191581,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,12,54
132088,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,0eaaeac2d43877a9494d3fbb73dbb1be,0eaaeac2d43877a9494d3fbb73dbb1be-107698417429_1466669673492_75214,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-23 23:13:21.0,IBM ThinkPad T410,403299,18872,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,49
132109,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,4b3ce0e8debad14eb555856d1f4d457b,4b3ce0e8debad14eb555856d1f4d457b-1076982518147_1466717579643_466483,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 23:33:00.0,Fujitsu Siemens Lifebook S752,403299,95898,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,56
132117,f03ebb412abb7aafff8993c3ce465ba46f40e1a3255ea66df6bfecea2322cf79,6f7539db7536b433587cfd5da60aeb00,6f7539db7536b433587cfd5da60aeb00-107698417429_1466700200508_314707,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 18:43:21.0,IBM ThinkPad T520,390803,141570,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,12,37
132130,a6c3e6bdbbee1005ed578d7e90fb97b9a42287415950966c5dd128ee7af251a1,1272baacfbc6c30cee20ada19834e7a2,1272baacfbc6c30cee20ada19834e7a2-1076982518147_1466667970860_70626,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-23 09:47:06.0,Microsoft Tablet Surface Pro 4 Intel Core i7 512GB / 16GB RAM,270911,23723,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,9,28
132137,f03ebb412abb7aafff8993c3ce465ba46f40e1a3255ea66df6bfecea2322cf79,b7015ad5a1e52cc0bbf700fdbe1d78d5,b7015ad5a1e52cc0bbf700fdbe1d78d5-1076981211394_1466696692727_286365,de,113501,e8405f8ba2d509f5164a5618d98264e64ce685ecc17f9c20478ade2d57da697e,2016-06-23 17:44:55.0,HP Elitebook 8570w,390803,232695,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,12,50
132141,66d561fa265f84cf64a893bca0338ed81eaf18be425da56a7338596dc948af3b,6513865e0ab07ddcf5421ce58974e5b4,6513865e0ab07ddcf5421ce58974e5b4-10769812132000_1466651153321_576543,de,113501,02cf1635a33ce00a5008c3dea90ec04d5207aa454230f7542d604a90ef50ba29,2016-06-23 05:05:59.0,Apple MacBook MLH72D/A&nbsp; 1.1 GHz dual-core Intel Core m3 (turbo boost up to 2.2 GHz) processor with 4 MB L3 cache,167170,128362,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,17,11
132205,f03ebb412abb7aafff8993c3ce465ba46f40e1a3255ea66df6bfecea2322cf79,4db479b43dd2f0644b9927bdfb1979cc,4db479b43dd2f0644b9927bdfb1979cc-1076982518147_1466699446859_316018,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 18:30:47.0,IBM ThinkPad T520,390803,98930,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,12,67
132247,94238c4a665fd522b9d8327772ca37145a266a43ddd06c811169df82503bb566,dcfbacc44e763745b6f9e97e48914a3c,dcfbacc44e763745b6f9e97e48914a3c-10769812132000_1466647084410_554663,de,113501,5db7742cf423cee7d12f7e1eb84dbda721314e6addc008fbd7ff961ed5f48604,2016-06-24 00:10:08.0,Apple 12,240724,281025,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,13,237
132268,f7e58296fc72001e5ba328be382cf55a8a3ac59810cd6f5a02b9a14a95c011f4,0dad0adb83c9dc6037372f9bcd9a69c2,0dad0adb83c9dc6037372f9bcd9a69c2-1076981211394_1466717544113_461520,de,113501,bbfd681bfb6d3d9bc825763a04ab5c1a007cf1fd935213abbfd7217cfce141f3,2016-06-23 23:32:24.0,HP Elitebook 8570p,403299,17592,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,26,55
132289,50d8cd24d22c7888e6968db71a6222391bb9f7f4c37040a54fc98909c8296d93,4db479b43dd2f0644b9927bdfb1979cc,4db479b43dd2f0644b9927bdfb1979cc-1076982518147_1466668566334_74901,de,113501,22bb70d5745725c3f8bf9bd3cf83ffc078ec126eda1567e3b77992961fa1b0d6,2016-06-23 09:56:08.0,IBM ThinkPad T520,131340,98930,8044,Notebooks,Notebooks,113501 100326223 110001 601,110001.0,Computing,10,67
