Category,Category_Name,Country
6213,Moda e Accessori,it
100344423,Moda Donna,it
108301,Abbigliamento Donna,it
100317223,Abiti Donna,it
100317423,Camicie Donna,it
100317123,Gonne,it
100248423,Pantaloni Donna,it
100248023,Magliette e T-shirts Donna,it
107801,Maglieria Donna,it
100331523,Giacche Donna,it
100331423,Cappotti e Giacconi Donna,it
100332423,Costumi da bagno Donna,it
108801,Intimo femminile,it
100052013,Abbigliamento Premaman,it
107901,Moda Uomo,it
108101,Abbigliamento Uomo,it
100344123,Camicie Uomo,it
100332023,Pantaloni Uomo,it
100332123,Magliette e T-shirts Uomo,it
100344523,Maglieria Uomo,it
100344223,Giacche Uomo,it
100331823,Cappotti e Giacconi Uomo,it
100332523,Costumi da bagno Uomo,it
108901,Intimo maschile,it
100480923,Accessori,it
170101,Valigeria,it
100334223,Borse e borsette,it
100568013,Zaini,it
107401,Accessori uomo e donna,it
108701,Gioielleria e Bigiotteria,it
100392523,Orologi,it
109801,Ottica,it
100317323,Occhiali da sole,it
100477023,Occhiali da vista,it
100250023,Lenti a contatto,it
109901,Telescopi e Microscopi,it
100086213,Cannocchiali e Binocoli,it
109101,Calzature,it
109401,Scarpe Donna,it
109301,Scarpe Uomo,it
100483023,Scarpe per Bambini,it
100564913,Scarpe Sportive Donna,it
100565013,Scarpe Sportive Uomo,it
100565113,Scarpe Sportive per Bambini,it
150401,Musica,it
150501,CD e Strumenti Musicali,it
150701,CD,it
150801,"Strumenti, Amplificazione ed Effetti",it
100232823,Prodotti per l'Infanzia,it
100450623,Seggioloni e Fasciatoi,it
100466023,Girelli,it
100322323,Passeggini e Carrozzine,it
100450423,Seggiolini auto,it
142701,Vari Prodotti per Bambini e Neonati,it
108501,Abbigliamento Bambino,it
132801,Salute e Bellezza,it
100040013,Cura della Persona,it
100289623,Asciugacapelli,it
100289423,Aerosol,it
100289923,Personal Care,it
100290223,Accessori Personal Care,it
133301,Prodotti per Viso e Corpo,it
133001,Prodotti per il Viso,it
100532023,Prodotti per il Corpo,it
100291723,Prodotti per i Capelli,it
133101,Make up,it
100327623,Profumeria,it
133501,Profumi,it
100291623,Salute,it
134001,Integratori,it
100530323,Vari Benessere,it
125301,Telefonia,it
100084613,Telefonia Mobile,it
100020213,Cellulari e Palmari,it
100570713,Smartwatch,it
100042013,Accessori Telefonia,it
100084413,Telefonia Fissa,it
126001,Telefoni,it
125601,Fax,it
128701,Vini e Gastronomia,it
130401,Gastronomia,it
100567413,Omogeneizzati e alimentazione bambini,it
132601,Prodotti per fumatori,it
128801,Succhi di frutta e Bibite,it
129801,Vini e Liquori,it
169901,Viaggi e Vacanze,it
170701,Alberghi e Hotel,it
172201,Biglietti Aerei,it
172301,Noleggio Auto,it
171601,Ultimo Minuto,it
171101,Vacanze,it
161701,Servizi Immobiliari,it
100298123,Altri prodotti (comprende tutte le offerte senza codice EAN),it
163601,Sport e Tempo Libero,it
164701,Abbigliamento e Calzature Sportive,it
100332223,Abbigliamento Sportivo Donna,it
100332323,Abbigliamento Sportivo Uomo,it
100572513,Abbigliamento Sportivo per Bambini,it
100014313,Altri Sport,it
164901,Caccia e Pesca,it
164801,Ciclismo,it
100544223,Accessori per ciclismo,it
100544023,Biciclette,it
165101,"Fitness, atletica e sport indoor",it
165201,Golf,it
166401,In line,it
166501,Sport acquatici,it
164401,Sport all'aperto,it
165701,Sport con racchette,it
163801,Sport di squadra,it
174201,Sport invernali,it
100040213,Automobili e Moto,it
100274623,Accessori Auto e Moto,it
100384023,Pneumatici Auto,it
